Age,Gender,Education,Income,Debt,Credit_Score,Loan_Amount,Loan_Term,Num_Credit_Cards,Payment_History,Employment_Status,Residence_Type,Marital_Status,Creditworthiness
40,Male,Master,67417,8521,541,38667,60,5,Average,Unemployed,Owned,Single,1
31,Female,High School,136031,12349,405,21742,48,6,Average,Self-Employed,Owned,Divorced,1
47,Male,Master,112379,33768,642,3542,60,9,Bad,Employed,Owned,Married,1
50,Male,Bachelor,81259,42036,716,16170,24,2,Bad,Self-Employed,Rented,Married,1
62,Female,Bachelor,25490,30632,337,1193,48,6,Good,Self-Employed,Rented,Divorced,1
32,Female,Bachelor,41719,8611,635,39620,12,6,Average,Self-Employed,Owned,Divorced,1
24,Female,Bachelor,69200,20012,772,46904,24,1,Average,Employed,Mortgaged,Married,1
32,Male,High School,58684,23518,412,47553,60,6,Average,Self-Employed,Mortgaged,Single,1
69,Female,PhD,38894,44155,550,7361,24,7,Good,Unemployed,Rented,Divorced,1
59,Female,High School,50837,2548,644,46305,12,7,Bad,Unemployed,Mortgaged,Single,1
63,Male,Master,140913,25761,370,8158,36,3,Good,Unemployed,Rented,Married,1
55,Female,High School,129830,14988,563,24879,60,8,Good,Unemployed,Rented,Married,1
63,Male,High School,72812,30193,683,12295,36,7,Average,Self-Employed,Owned,Divorced,1
61,Male,Master,87282,15497,690,15296,24,4,Good,Unemployed,Rented,Married,1
28,Female,Bachelor,110607,7045,772,24051,48,4,Average,Self-Employed,Rented,Single,0
46,Male,Master,93706,20876,810,6697,60,7,Bad,Employed,Mortgaged,Divorced,1
48,Male,Master,118937,27819,433,37756,24,2,Good,Self-Employed,Mortgaged,Divorced,1
42,Female,PhD,76132,25609,688,41703,60,5,Average,Employed,Rented,Married,1
69,Female,PhD,98425,8839,360,37013,12,6,Good,Employed,Rented,Single,1
41,Female,Bachelor,80161,27196,769,39103,24,4,Average,Unemployed,Owned,Married,0
36,Male,Master,39104,39457,650,7811,48,1,Good,Unemployed,Rented,Single,1
19,Male,Master,134863,43760,357,23865,60,1,Average,Employed,Mortgaged,Single,1
39,Female,Master,35140,39184,484,30407,48,3,Average,Unemployed,Rented,Divorced,0
37,Female,High School,113272,11275,502,36217,48,9,Average,Self-Employed,Owned,Married,0
50,Female,PhD,143518,39151,331,8982,12,2,Average,Unemployed,Rented,Married,1
25,Male,PhD,28152,35173,468,6236,36,5,Bad,Self-Employed,Mortgaged,Divorced,1
42,Female,Bachelor,68486,15449,321,41590,24,7,Bad,Unemployed,Rented,Married,1
63,Male,PhD,105277,29264,378,22280,36,2,Bad,Self-Employed,Owned,Single,1
26,Female,PhD,122696,44612,435,18298,36,1,Bad,Employed,Mortgaged,Single,0
51,Male,Bachelor,58147,16960,601,13065,12,7,Average,Unemployed,Rented,Married,1
40,Male,Master,107890,5538,686,27265,48,5,Bad,Self-Employed,Rented,Divorced,1
22,Female,High School,28666,29709,841,39338,48,7,Bad,Self-Employed,Owned,Single,0
42,Male,Bachelor,113939,3139,583,4428,24,1,Good,Self-Employed,Mortgaged,Married,0
25,Male,PhD,128142,36446,628,46968,12,6,Average,Employed,Rented,Married,1
33,Female,Bachelor,54726,37562,759,28856,60,6,Good,Employed,Owned,Single,0
65,Female,PhD,124983,20103,452,15718,48,7,Bad,Self-Employed,Mortgaged,Single,1
62,Male,Master,68689,48204,786,48686,24,8,Bad,Unemployed,Rented,Married,1
69,Male,Master,66116,25432,490,39133,60,9,Bad,Unemployed,Rented,Single,1
32,Male,Master,125652,38370,351,9084,36,5,Bad,Employed,Owned,Divorced,1
18,Female,PhD,91420,11418,640,27632,12,4,Average,Self-Employed,Rented,Single,1
39,Male,Bachelor,97848,45983,824,44633,60,5,Average,Self-Employed,Mortgaged,Divorced,1
20,Male,PhD,143228,38218,316,16183,48,5,Bad,Unemployed,Mortgaged,Divorced,0
55,Female,Master,127132,31599,541,15751,24,9,Average,Employed,Owned,Single,1
31,Female,Master,105534,12560,639,25672,24,7,Bad,Self-Employed,Rented,Divorced,1
53,Female,Master,23820,21341,710,43941,12,2,Bad,Employed,Mortgaged,Married,1
35,Female,PhD,24322,14846,593,11235,36,2,Good,Employed,Owned,Married,0
64,Female,High School,58235,7069,327,43019,48,1,Bad,Self-Employed,Owned,Married,1
58,Male,Master,130629,9679,709,32954,36,2,Good,Self-Employed,Owned,Married,1
35,Male,Bachelor,123806,14293,658,44513,12,2,Good,Employed,Rented,Married,1
20,Male,Master,79961,34046,715,36465,12,5,Average,Employed,Owned,Single,1
27,Female,PhD,141067,36359,481,33258,36,9,Good,Self-Employed,Rented,Married,1
66,Female,Bachelor,70356,28554,639,11044,60,7,Average,Unemployed,Owned,Single,1
56,Female,PhD,145041,34122,652,10107,60,5,Average,Employed,Mortgaged,Married,1
64,Male,High School,124753,49446,368,24548,12,4,Bad,Unemployed,Rented,Married,0
18,Female,High School,145059,19626,776,44129,60,6,Good,Employed,Mortgaged,Divorced,0
44,Female,PhD,44923,38667,624,17913,60,4,Average,Employed,Owned,Divorced,0
44,Female,Master,135891,40004,793,14363,24,7,Average,Employed,Rented,Married,1
28,Male,Bachelor,108478,34325,594,1348,36,3,Good,Self-Employed,Mortgaged,Divorced,1
66,Female,Master,53750,47106,508,32960,24,8,Bad,Self-Employed,Rented,Divorced,0
22,Female,PhD,117869,4486,456,38752,24,8,Good,Self-Employed,Owned,Single,1
24,Male,PhD,127227,17545,374,23684,12,3,Good,Unemployed,Rented,Married,1
36,Female,Master,133293,23628,586,42790,12,7,Good,Unemployed,Rented,Single,1
46,Female,Bachelor,108448,43933,530,44689,12,1,Bad,Unemployed,Rented,Divorced,1
32,Female,Bachelor,141343,4544,570,15763,24,5,Bad,Self-Employed,Rented,Divorced,1
52,Male,Bachelor,148042,21161,382,23255,48,9,Bad,Employed,Owned,Single,0
64,Female,Bachelor,41983,35973,564,34490,24,2,Good,Employed,Rented,Single,0
54,Female,Bachelor,131733,19376,568,8431,24,3,Bad,Unemployed,Owned,Divorced,1
29,Male,High School,107610,20667,600,26499,24,4,Good,Self-Employed,Rented,Divorced,1
47,Male,High School,132700,23400,389,44482,60,2,Good,Self-Employed,Mortgaged,Married,0
37,Female,PhD,129096,5919,659,20394,60,6,Bad,Employed,Rented,Divorced,0
54,Male,High School,25905,46734,599,31660,12,5,Bad,Self-Employed,Owned,Single,1
20,Female,Bachelor,75483,34759,301,20417,24,5,Good,Unemployed,Mortgaged,Single,1
26,Male,Bachelor,45028,13398,712,22439,24,8,Average,Self-Employed,Mortgaged,Single,1
58,Female,Bachelor,89609,24368,475,31930,12,6,Bad,Unemployed,Mortgaged,Single,1
56,Female,PhD,72046,23730,424,45730,36,1,Bad,Unemployed,Owned,Divorced,0
43,Female,PhD,22234,19167,477,15027,48,1,Good,Unemployed,Owned,Single,1
19,Male,Master,100809,18568,304,34376,48,5,Average,Unemployed,Mortgaged,Divorced,1
40,Male,High School,93167,35436,416,36171,36,3,Average,Employed,Owned,Divorced,1
40,Female,High School,75011,7833,730,16175,12,8,Good,Self-Employed,Mortgaged,Married,1
38,Female,Master,143043,6824,689,46276,36,2,Good,Self-Employed,Rented,Married,1
33,Female,Master,136135,1571,778,28333,48,5,Average,Employed,Mortgaged,Single,1
26,Female,High School,32061,38068,770,1571,36,6,Average,Employed,Owned,Married,1
30,Male,Bachelor,69253,21122,649,31901,24,3,Good,Self-Employed,Mortgaged,Married,1
45,Male,High School,146934,1583,383,28444,60,8,Bad,Employed,Mortgaged,Divorced,0
44,Female,Bachelor,109354,22963,526,32232,24,8,Average,Self-Employed,Rented,Divorced,1
68,Male,PhD,64667,38338,752,28574,48,6,Average,Employed,Owned,Married,1
69,Male,High School,109240,16740,746,39698,60,9,Average,Employed,Mortgaged,Married,1
34,Male,High School,78796,29364,410,16352,60,3,Average,Self-Employed,Owned,Married,1
55,Female,PhD,114898,6691,622,3855,36,3,Good,Unemployed,Owned,Married,0
53,Female,PhD,132042,11325,823,24027,24,8,Bad,Employed,Owned,Married,0
18,Male,PhD,84065,49270,838,22542,36,4,Average,Unemployed,Rented,Married,1
35,Male,PhD,96386,25414,404,33644,48,1,Bad,Unemployed,Owned,Single,1
68,Female,PhD,50638,6126,385,20335,60,8,Good,Employed,Owned,Married,1
26,Female,Master,102455,27608,802,27545,36,8,Good,Unemployed,Owned,Divorced,1
30,Female,Master,43884,4762,805,26007,60,5,Good,Self-Employed,Rented,Divorced,1
57,Male,PhD,117016,3786,455,35119,24,2,Bad,Self-Employed,Owned,Single,0
62,Male,PhD,50697,2542,795,5340,48,7,Average,Unemployed,Owned,Married,0
32,Male,PhD,103620,13813,685,10958,24,4,Good,Self-Employed,Rented,Single,1
60,Female,PhD,125343,17417,762,37420,36,8,Average,Employed,Rented,Single,1
61,Female,Bachelor,144343,17294,842,21666,36,6,Bad,Unemployed,Mortgaged,Married,1
63,Female,Bachelor,115837,3799,412,37477,12,7,Good,Employed,Owned,Divorced,1
21,Female,PhD,27114,19239,745,6349,24,2,Good,Employed,Mortgaged,Single,1
50,Female,PhD,50550,45640,586,48078,48,5,Average,Self-Employed,Rented,Single,1
41,Male,High School,130715,7923,500,40503,60,4,Good,Unemployed,Owned,Single,1
53,Male,PhD,27469,36453,678,14630,12,3,Bad,Self-Employed,Mortgaged,Single,1
68,Male,PhD,67771,7938,812,14893,48,7,Bad,Self-Employed,Rented,Single,1
58,Female,Master,26492,21885,564,19235,24,1,Good,Unemployed,Owned,Divorced,1
27,Male,Bachelor,122648,30713,487,19929,60,6,Good,Employed,Rented,Married,1
53,Female,PhD,21971,40339,656,44846,48,3,Average,Unemployed,Mortgaged,Divorced,0
37,Male,Bachelor,66350,44921,540,9791,12,7,Bad,Employed,Rented,Divorced,1
58,Male,Bachelor,29644,5388,492,43810,60,9,Average,Unemployed,Mortgaged,Married,1
62,Female,High School,111705,7022,409,28034,24,3,Bad,Self-Employed,Rented,Single,1
61,Male,Bachelor,84194,3627,798,22626,60,1,Bad,Unemployed,Owned,Married,0
28,Male,Bachelor,102632,8247,364,34915,24,3,Bad,Self-Employed,Mortgaged,Single,1
29,Male,PhD,121959,45117,364,31937,36,9,Bad,Employed,Rented,Married,0
35,Male,Master,133646,4643,616,45115,36,4,Bad,Self-Employed,Owned,Divorced,1
47,Male,PhD,32534,23575,394,41324,24,3,Good,Unemployed,Rented,Married,1
61,Male,PhD,32768,21146,758,47596,48,7,Bad,Unemployed,Owned,Divorced,0
65,Male,Master,42625,23371,694,48466,12,7,Good,Unemployed,Mortgaged,Married,1
54,Female,Master,124776,27707,495,33269,36,4,Good,Self-Employed,Owned,Married,1
37,Male,High School,48660,42566,849,24898,48,9,Average,Self-Employed,Rented,Single,1
42,Female,Master,109680,27875,338,16560,60,9,Good,Employed,Rented,Married,1
29,Male,PhD,95176,14792,448,48315,36,2,Average,Unemployed,Rented,Single,0
38,Female,Master,40032,29492,675,14776,48,7,Bad,Employed,Mortgaged,Divorced,0
42,Female,Master,84935,46235,665,18988,12,8,Good,Unemployed,Rented,Single,0
28,Male,Master,57892,49723,755,16371,60,8,Good,Self-Employed,Owned,Single,0
26,Female,Bachelor,112125,18717,575,30903,36,1,Average,Self-Employed,Rented,Single,0
67,Female,High School,94186,21392,809,6655,36,2,Average,Employed,Rented,Married,0
42,Male,Bachelor,88379,19857,537,9149,12,8,Average,Unemployed,Owned,Married,1
52,Female,Bachelor,44357,7143,704,7991,24,7,Good,Employed,Rented,Divorced,1
69,Male,High School,102512,37501,462,5286,36,7,Bad,Unemployed,Rented,Divorced,1
49,Female,Bachelor,20497,19470,619,16445,24,1,Average,Self-Employed,Owned,Divorced,1
66,Female,Master,22134,20734,368,9232,12,2,Average,Employed,Mortgaged,Divorced,1
31,Female,High School,38833,14103,408,11855,12,2,Bad,Self-Employed,Mortgaged,Divorced,1
18,Female,Bachelor,90948,48728,479,18704,48,3,Bad,Unemployed,Owned,Divorced,0
34,Male,PhD,52666,25951,431,36710,36,3,Bad,Self-Employed,Mortgaged,Married,1
42,Male,Bachelor,76600,2952,818,41388,60,3,Bad,Self-Employed,Owned,Married,0
25,Male,PhD,89828,37478,754,13857,60,4,Bad,Employed,Owned,Married,1
22,Male,Master,112923,47797,707,30215,12,4,Average,Self-Employed,Mortgaged,Married,1
22,Male,PhD,117362,31766,484,49605,60,9,Average,Unemployed,Mortgaged,Divorced,1
58,Female,Bachelor,20026,45515,756,26158,60,3,Bad,Unemployed,Rented,Single,1
52,Male,Bachelor,32108,46240,804,17259,60,3,Good,Self-Employed,Rented,Married,1
36,Female,Bachelor,144597,25647,809,38423,48,9,Good,Employed,Owned,Married,1
40,Male,High School,34470,32288,589,10228,48,4,Bad,Unemployed,Rented,Divorced,1
26,Male,High School,49785,2774,544,23885,12,6,Average,Employed,Rented,Divorced,1
47,Male,Bachelor,22253,38432,337,25462,60,5,Average,Unemployed,Rented,Married,1
67,Male,Bachelor,84538,6059,414,49834,12,3,Bad,Self-Employed,Rented,Divorced,0
33,Female,Master,84889,40239,797,41029,12,8,Good,Unemployed,Rented,Divorced,1
50,Male,High School,40026,23497,636,12434,12,5,Good,Employed,Rented,Divorced,0
19,Female,High School,72807,29283,758,20183,48,8,Bad,Self-Employed,Owned,Divorced,1
31,Female,High School,82878,48061,418,36144,48,6,Average,Employed,Mortgaged,Divorced,1
63,Male,PhD,64258,42112,355,40484,36,9,Bad,Employed,Owned,Married,1
18,Female,Bachelor,114810,42688,723,5543,60,2,Average,Unemployed,Mortgaged,Divorced,1
43,Female,Master,66147,47503,419,35090,24,7,Good,Employed,Owned,Single,0
42,Male,Master,65417,11471,349,48443,48,4,Bad,Self-Employed,Mortgaged,Single,1
33,Female,Bachelor,127779,10744,664,48460,24,7,Good,Self-Employed,Rented,Divorced,0
32,Male,Bachelor,133297,4663,672,3492,60,9,Bad,Employed,Mortgaged,Single,0
43,Male,Master,21086,13463,661,4897,60,1,Bad,Self-Employed,Owned,Single,1
64,Female,PhD,44406,17378,381,30121,48,5,Average,Self-Employed,Owned,Divorced,1
61,Female,Master,120319,24078,347,13511,24,6,Bad,Self-Employed,Owned,Married,1
33,Female,PhD,106987,39909,537,27774,12,4,Good,Unemployed,Rented,Married,1
31,Female,PhD,95443,7160,681,1588,12,6,Good,Self-Employed,Owned,Married,1
46,Female,High School,92659,46304,688,34760,48,1,Bad,Self-Employed,Rented,Divorced,0
41,Female,Bachelor,132238,28682,634,49284,24,8,Good,Self-Employed,Rented,Single,1
64,Female,High School,111838,26575,486,43879,48,6,Average,Self-Employed,Rented,Married,0
32,Male,PhD,27084,40910,419,48143,12,4,Bad,Employed,Owned,Single,1
36,Male,Master,143787,31865,656,47173,60,5,Average,Self-Employed,Mortgaged,Divorced,0
25,Male,High School,105383,22405,662,6096,48,8,Good,Self-Employed,Rented,Married,1
51,Female,Master,73493,24254,462,18237,12,2,Bad,Employed,Owned,Married,1
19,Female,PhD,42805,40076,307,18940,60,4,Average,Employed,Mortgaged,Single,0
44,Female,Master,81786,10326,616,14997,48,7,Bad,Self-Employed,Mortgaged,Single,1
27,Male,High School,34248,38510,326,1927,48,2,Bad,Self-Employed,Owned,Married,1
52,Male,PhD,90003,20529,575,15570,12,6,Good,Unemployed,Owned,Married,1
40,Male,Bachelor,45384,25527,771,1142,12,9,Average,Employed,Rented,Single,1
66,Female,High School,22896,36483,776,15476,60,2,Good,Unemployed,Owned,Single,0
25,Male,High School,30362,17086,477,21807,36,4,Bad,Employed,Owned,Divorced,0
45,Male,Bachelor,105048,42313,659,38228,60,5,Good,Self-Employed,Rented,Married,0
40,Female,PhD,106175,22777,535,25723,48,8,Bad,Employed,Owned,Single,0
21,Male,Bachelor,127646,43262,332,17797,48,5,Bad,Self-Employed,Rented,Single,1
31,Male,High School,76032,21466,840,4369,48,5,Bad,Unemployed,Mortgaged,Single,1
59,Male,PhD,81022,37499,844,39508,12,9,Average,Unemployed,Rented,Married,1
46,Female,Master,103254,16390,399,31113,48,6,Average,Unemployed,Mortgaged,Single,1
18,Male,High School,110629,46581,629,16708,48,5,Bad,Employed,Mortgaged,Married,0
21,Female,Master,108998,18921,364,48093,60,3,Bad,Employed,Mortgaged,Divorced,1
49,Female,Bachelor,103208,41860,421,46076,12,1,Good,Self-Employed,Rented,Married,1
50,Male,PhD,28937,33945,775,9597,60,6,Good,Self-Employed,Mortgaged,Single,1
66,Male,Bachelor,67391,19760,426,34260,36,9,Good,Self-Employed,Rented,Divorced,1
43,Female,Master,131011,41506,485,5091,60,4,Bad,Self-Employed,Rented,Single,1
34,Female,High School,114079,42760,390,43830,60,8,Good,Employed,Rented,Married,0
56,Female,PhD,107567,4243,345,9924,36,2,Good,Self-Employed,Rented,Divorced,1
40,Female,Bachelor,147115,31091,324,34594,60,2,Average,Unemployed,Owned,Divorced,1
49,Female,Master,58696,4666,648,47387,48,4,Average,Self-Employed,Rented,Married,0
69,Male,Master,73954,18321,734,28439,48,2,Average,Unemployed,Mortgaged,Divorced,1
32,Female,High School,102617,20411,629,30549,24,6,Average,Unemployed,Owned,Married,1
30,Male,Master,31226,19404,593,30197,12,8,Bad,Employed,Owned,Divorced,0
19,Female,PhD,36858,24586,545,37280,48,3,Bad,Self-Employed,Owned,Single,1
36,Male,Master,130472,15632,465,12614,12,3,Good,Self-Employed,Rented,Divorced,1
41,Female,High School,115868,45500,556,35988,60,4,Average,Employed,Owned,Married,0
62,Male,Bachelor,76848,2974,651,32751,24,5,Bad,Self-Employed,Mortgaged,Divorced,1
41,Male,PhD,132493,44629,488,27187,48,3,Average,Employed,Owned,Married,0
28,Female,Bachelor,59300,2258,574,18674,60,6,Good,Unemployed,Owned,Married,1
39,Female,Bachelor,61470,40820,333,18538,24,5,Bad,Employed,Owned,Single,0
32,Male,Master,45113,20494,789,38805,60,8,Average,Self-Employed,Mortgaged,Married,0
27,Male,Master,128756,43202,798,22706,12,4,Good,Employed,Rented,Married,1
58,Male,High School,72096,14528,544,22927,60,6,Average,Employed,Rented,Married,1
44,Female,Master,42016,20137,553,32451,60,9,Good,Unemployed,Rented,Married,1
26,Female,Master,146754,23178,408,5697,60,6,Average,Employed,Mortgaged,Single,1
69,Female,Bachelor,90920,16008,622,34337,24,5,Average,Self-Employed,Owned,Single,0
45,Female,PhD,37750,12864,413,47367,60,8,Good,Unemployed,Mortgaged,Divorced,1
18,Male,Master,37445,34187,784,39319,24,4,Average,Unemployed,Rented,Divorced,1
34,Female,PhD,114440,42612,577,19556,24,6,Good,Employed,Mortgaged,Single,1
48,Female,Master,55075,3871,328,40963,36,7,Good,Self-Employed,Rented,Single,0
61,Female,Master,36691,32432,697,6894,60,6,Average,Employed,Mortgaged,Divorced,0
27,Female,High School,114610,16202,521,30649,48,8,Good,Employed,Mortgaged,Married,0
54,Female,Master,94724,14101,617,37819,24,2,Bad,Employed,Owned,Single,1
46,Male,High School,45860,34635,570,17824,60,5,Good,Employed,Owned,Divorced,1
35,Female,Bachelor,50171,17238,697,22253,48,3,Good,Self-Employed,Mortgaged,Divorced,1
64,Male,PhD,49421,12179,750,6615,12,4,Average,Unemployed,Mortgaged,Divorced,0
55,Female,Master,62089,25749,642,40995,48,8,Bad,Employed,Owned,Single,1
56,Female,High School,51990,31793,680,48375,24,2,Good,Unemployed,Owned,Divorced,1
66,Female,Bachelor,85839,9004,675,35925,24,9,Average,Self-Employed,Mortgaged,Single,1
23,Female,Master,26486,49926,639,27079,24,7,Average,Employed,Mortgaged,Single,1
57,Male,High School,91102,22116,306,7627,36,1,Good,Unemployed,Owned,Divorced,0
29,Male,High School,107077,21511,572,46432,48,3,Bad,Self-Employed,Rented,Married,0
31,Female,Bachelor,89427,49381,587,44214,60,8,Bad,Unemployed,Owned,Married,0
61,Male,Master,29046,21976,483,28559,60,2,Average,Unemployed,Rented,Single,0
27,Male,Master,49741,32856,485,44945,24,7,Good,Self-Employed,Rented,Married,1
37,Female,PhD,79089,36010,779,15120,48,1,Good,Employed,Mortgaged,Married,1
32,Male,Master,25724,13815,556,42120,12,3,Bad,Unemployed,Rented,Divorced,1
48,Male,High School,68347,3488,803,39197,48,2,Bad,Unemployed,Mortgaged,Married,1
24,Female,PhD,149279,18896,409,23502,60,2,Bad,Self-Employed,Owned,Divorced,0
58,Female,PhD,42664,6616,447,3443,24,2,Good,Employed,Mortgaged,Married,1
27,Male,Master,90886,33791,513,33573,48,4,Good,Employed,Mortgaged,Single,1
27,Female,PhD,127313,36105,736,3441,36,6,Average,Unemployed,Rented,Married,0
65,Female,High School,99561,32027,633,15350,24,1,Bad,Employed,Mortgaged,Divorced,1
56,Female,High School,113761,13591,728,17332,36,7,Average,Unemployed,Mortgaged,Divorced,1
45,Male,Bachelor,29164,41790,395,15626,24,7,Average,Employed,Rented,Married,1
47,Female,High School,122437,5726,347,29944,60,1,Bad,Unemployed,Owned,Single,1
54,Female,Bachelor,94906,40862,577,24332,12,9,Good,Self-Employed,Owned,Single,1
20,Male,PhD,134166,5133,502,36062,48,8,Good,Unemployed,Owned,Single,1
67,Male,Bachelor,52872,1744,498,15412,48,2,Good,Self-Employed,Mortgaged,Single,0
60,Male,Master,110366,21561,807,18114,24,7,Good,Employed,Owned,Single,1
32,Male,Bachelor,109491,30813,628,33050,12,2,Bad,Employed,Owned,Married,1
38,Male,Master,79879,25569,423,27851,12,4,Bad,Self-Employed,Rented,Single,0
69,Female,PhD,67037,6940,499,5998,60,5,Bad,Employed,Owned,Married,0
54,Male,Bachelor,42985,33817,374,16482,36,3,Good,Self-Employed,Mortgaged,Single,1
29,Female,High School,108591,24196,456,39685,48,7,Bad,Self-Employed,Mortgaged,Divorced,1
21,Male,Master,110702,7217,433,6924,24,7,Average,Unemployed,Owned,Divorced,1
64,Female,PhD,77868,20433,611,3568,12,6,Average,Unemployed,Rented,Divorced,1
26,Female,High School,126865,11934,419,20311,48,7,Good,Unemployed,Owned,Single,0
56,Male,Master,97925,8868,311,49012,48,3,Bad,Self-Employed,Rented,Married,0
59,Male,PhD,39347,21273,844,5553,48,7,Average,Unemployed,Owned,Divorced,1
45,Male,PhD,61623,41719,419,9852,12,7,Good,Self-Employed,Mortgaged,Married,1
40,Male,High School,36360,27198,382,1692,60,9,Good,Unemployed,Mortgaged,Married,0
62,Male,PhD,135377,45357,527,24914,48,2,Average,Unemployed,Owned,Divorced,1
